"Code","Year.Index","SHMI.before","SHMI.Index","HEE.region.code","HEE.region.name","Name","North","North.v.South","X","Responses","Survey.clinical.proportion","Engagement.Index","Engagement.Index.dichot","RecommendWork.Index","RecommendWork.Index.dichot","RecommendCare.Index","RecommendCare.Index.dichot","WorkStress.Index","FreedomSpeak.Index","Openness.Index"
"RQM",2015,0.8029,0.8777,"YDF26","Health Education North West London (South)","Chelsea and Westminster Hospital NHS Foundation Trust",0,"South",NA,1508,0.78,3.91333333333333,0.7,3.75,0.68,3.96,0.79,0.37,0,0
"RQM",2016,0.8777,0.8273,"YDF26","Health Education North West London (South)","Chelsea and Westminster Hospital NHS Foundation Trust",0,"South",NA,2392,0.8,3.94,0.703333333333333,3.66,0.64,3.88,0.73,0.38,0,0
"RQM",2017,0.8273,0.8149,"YDF26","Health Education North West London (South)","Chelsea and Westminster Hospital NHS Foundation Trust",0,"South",NA,1632,0.77,3.96,0.716666666666667,3.81,0.69,4,0.79,0.39,0,0
"RQM",2018,0.8149,0.8022,"YDF26","Health Education North West London (South)","Chelsea and Westminster Hospital NHS Foundation Trust",0,"South",NA,2210,0.78,4.02,0.736666666666667,3.87,0.73,4.03,0.81,0.39,0,0
"RQM",2019,0.8022,0.7493,"YDF26","Health Education North West London (South)","Chelsea and Westminster Hospital NHS Foundation Trust",0,"South",NA,2733,0.78,4,0.733333333333333,3.82,0.71,3.98,0.79,0.42,0,0
"RQQ",2012,0.9129,0.9693,"YDF32","Health Education East of England (South)","Hinchingbrooke Health Care NHS Trust",0,"South",NA,442,0.77,3.81666666666667,0.643333333333333,3.28,0.44,3.48,0.55,0.37,0,0
"RQQ",2013,0.9693,1.024,"YDF32","Health Education East of England (South)","Hinchingbrooke Health Care NHS Trust",0,"South",NA,850,0.73,3.91,0.68,3.44,0.52,3.56,0.59,0.35,0,0
"RQQ",2014,1.024,0.9677,"YDF32","Health Education East of England (South)","Hinchingbrooke Health Care NHS Trust",0,"South",NA,729,0.73,3.91,0.683333333333333,3.55,0.58,3.58,0.6,0.39,0,0
"RQQ",2015,0.9677,1.0828,"YDF32","Health Education East of England (South)","Hinchingbrooke Health Care NHS Trust",0,"South",NA,713,0.72,4.01,0.73,3.64,0.63,3.85,0.72,0.34,0,0
"RQW",2012,1.0365,1.0501,"YDF43","Health Education East of England (South)","Princess Alexandra Hospital NHS Trust",0,"South",NA,426,0.71,3.89666666666667,0.66,3.39,0.51,3.52,0.55,0.39,0,0
"RQW",2013,1.0501,0.978,"YDF43","Health Education East of England (South)","Princess Alexandra Hospital NHS Trust",0,"South",NA,467,0.72,3.91666666666667,0.686666666666667,3.58,0.57,3.69,0.65,0.37,0,0
"RQW",2014,0.978,1.0808,"YDF43","Health Education East of England (South)","Princess Alexandra Hospital NHS Trust",0,"South",NA,407,0.72,3.89,0.67,3.33,0.5,3.56,0.56,0.38,0,0
"RQW",2015,1.0808,0.9941,"YDF43","Health Education East of England (South)","Princess Alexandra Hospital NHS Trust",0,"South",NA,259,0.61,3.92,0.703333333333333,3.5,0.55,3.68,0.68,0.38,0,0
"RQW",2016,0.9941,1.0551,"YDF43","Health Education East of England (South)","Princess Alexandra Hospital NHS Trust",0,"South",NA,1069,0.67,3.90333333333333,0.69,3.26,0.48,3.54,0.58,0.4,0,0
"RQW",2017,1.0551,1.1213,"YDF43","Health Education East of England (South)","Princess Alexandra Hospital NHS Trust",0,"South",NA,1040,0.64,3.92,0.683333333333333,3.31,0.48,3.51,0.57,0.4,0,0
"RQW",2018,1.1213,1.1669,"YDF43","Health Education East of England (South)","Princess Alexandra Hospital NHS Trust",0,"South",NA,1257,0.64,3.96,0.71,3.47,0.56,3.65,0.62,0.41,0,0
"RQW",2019,1.1669,1.0956,"YDF43","Health Education East of England (South)","Princess Alexandra Hospital NHS Trust",0,"South",NA,1493,0.61,3.96666666666667,0.706666666666667,3.5,0.57,3.61,0.61,0.41,0,0
"RQX",2012,0.9685,0.9213,"YDF28","Health Education North Central and East London (South)","Homerton University Hospital NHS Foundation Trust",0,"South",NA,372,0.8,3.94333333333333,0.7,3.98,0.77,3.97,0.75,0.33,0,0
"RQX",2013,0.9213,0.881,"YDF28","Health Education North Central and East London (South)","Homerton University Hospital NHS Foundation Trust",0,"South",NA,1280,0.77,3.99,0.72,4.01,0.76,3.97,0.76,0.36,0,0
"RQX",2014,0.881,0.8701,"YDF28","Health Education North Central and East London (South)","Homerton University Hospital NHS Foundation Trust",0,"South",NA,1280,0.78,3.97,0.713333333333333,3.94,0.75,3.99,0.78,0.38,0,0
"RQX",2015,0.8701,0.9421,"YDF28","Health Education North Central and East London (South)","Homerton University Hospital NHS Foundation Trust",0,"South",NA,1142,0.75,3.95333333333333,0.713333333333333,3.52,0.58,3.57,0.6,0.4,0,0
"RQX",2016,0.9421,0.774,"YDF28","Health Education North Central and East London (South)","Homerton University Hospital NHS Foundation Trust",0,"South",NA,1722,0.76,3.94,0.71,3.87,0.72,3.91,0.76,0.38,0,0
"RQX",2017,0.774,0.8147,"YDF28","Health Education North Central and East London (South)","Homerton University Hospital NHS Foundation Trust",0,"South",NA,1709,0.76,3.94333333333333,0.706666666666667,3.8,0.69,3.9,0.75,0.41,0,0
"RQX",2018,0.8147,0.6917,"YDF28","Health Education North Central and East London (South)","Homerton University Hospital NHS Foundation Trust",0,"South",NA,1828,0.77,3.92,0.7,3.83,0.7,3.94,0.76,0.42,0,0
"RQX",2019,0.6917,0.7703,"YDF28","Health Education North Central and East London (South)","Homerton University Hospital NHS Foundation Trust",0,"South",NA,2141,0.78,3.91,0.693333333333333,3.82,0.7,3.93,0.77,0.43,0,0
"RR1",2012,1.0475,1.0296,"YDF32","Health Education West Midlands (North)","Heart of England NHS Foundation Trust",1,"North",NA,357,0.68,3.8,0.646666666666667,3.33,0.53,3.35,0.54,0.39,0,0
"RR1",2013,1.0296,1.099,"YDF32","Health Education West Midlands (North)","Heart of England NHS Foundation Trust",1,"North",NA,270,0.67,3.78666666666667,0.623333333333333,3.32,0.5,3.5,0.56,0.38,0,0
"RR1",2014,1.099,0.9856,"YDF32","Health Education West Midlands (North)","Heart of England NHS Foundation Trust",1,"North",NA,3706,0.66,3.73,0.603333333333333,3.23,0.45,3.32,0.48,0.4,0,0
"RR1",2015,0.9856,0.9759,"YDF32","Health Education West Midlands (North)","Heart of England NHS Foundation Trust",1,"North",NA,2797,0.64,3.81333333333333,0.65,3.32,0.49,3.45,0.55,0.37,0,0
"RR1",2016,0.9759,0.9662,"YDF32","Health Education West Midlands (North)","Heart of England NHS Foundation Trust",1,"North",NA,3358,0.66,3.90666666666667,0.69,3.37,0.52,3.59,0.62,0.36,0,0
"RR1",2017,0.9662,0.9624,"YDF32","Health Education West Midlands (North)","Heart of England NHS Foundation Trust",1,"North",NA,3738,0.68,3.88,0.68,3.37,0.52,3.58,0.61,0.39,0,0
"RR7",2012,1.0387,1.0407,"YDF30","Health Education North East (North)","Gateshead Health NHS Foundation Trust",1,"North",NA,408,0.68,3.73333333333333,0.616666666666667,3.82,0.67,3.8,0.69,0.3,0,0
"RR7",2013,1.0407,0.981,"YDF30","Health Education North East (North)","Gateshead Health NHS Foundation Trust",1,"North",NA,408,0.62,3.72333333333333,0.603333333333333,3.66,0.64,3.77,0.69,0.31,0,0
"RR7",2014,0.981,1.0058,"YDF30","Health Education North East (North)","Gateshead Health NHS Foundation Trust",1,"North",NA,1542,0.65,3.72333333333333,0.603333333333333,3.68,0.64,3.93,0.75,0.35,0,0
"RR7",2015,1.0058,0.9646,"YDF30","Health Education North East (North)","Gateshead Health NHS Foundation Trust",1,"North",NA,1237,0.64,3.84666666666667,0.666666666666667,3.71,0.65,3.99,0.77,0.31,0,0
"RR7",2016,0.9646,0.9987,"YDF30","Health Education North East (North)","Gateshead Health NHS Foundation Trust",1,"North",NA,1152,0.64,3.92666666666667,0.706666666666667,3.81,0.69,4.03,0.81,0.34,0,0
"RR7",2017,0.9987,1.017,"YDF30","Health Education North East (North)","Gateshead Health NHS Foundation Trust",1,"North",NA,1568,0.67,3.94,0.706666666666667,3.85,0.71,4.07,0.81,0.32,0,0
"RR7",2018,1.017,1.0409,"YDF30","Health Education North East (North)","Gateshead Health NHS Foundation Trust",1,"North",NA,1406,0.64,3.87333333333333,0.693333333333333,3.86,0.73,4.04,0.81,0.35,0,0
"RR7",2019,1.0409,1.0482,"YDF30","Health Education North East (North)","Gateshead Health NHS Foundation Trust",1,"North",NA,1547,0.66,3.89666666666667,0.703333333333333,3.84,0.72,4.08,0.82,0.37,0,0
"RR8",2012,0.9255,0.9158,"YDF34","Health Education Yorkshire and the Humber (North)","Leeds Teaching Hospitals NHS Trust",1,"North",NA,385,0.71,3.67333333333333,0.59,3.07,0.36,3.28,0.47,0.45,0,0
"RR8",2013,0.9158,1.008,"YDF34","Health Education Yorkshire and the Humber (North)","Leeds Teaching Hospitals NHS Trust",1,"North",NA,478,0.72,3.76333333333333,0.616666666666667,3.39,0.51,3.57,0.58,0.37,0,0
"RR8",2014,1.008,1.0311,"YDF34","Health Education Yorkshire and the Humber (North)","Leeds Teaching Hospitals NHS Trust",1,"North",NA,2407,0.68,3.76333333333333,0.63,3.4,0.53,3.63,0.63,0.39,0,0
"RR8",2015,1.0311,1.0065,"YDF34","Health Education Yorkshire and the Humber (North)","Leeds Teaching Hospitals NHS Trust",1,"North",NA,7077,0.67,3.88666666666667,0.686666666666667,3.52,0.59,3.75,0.69,0.37,0,0
"RR8",2016,1.0065,0.9787,"YDF34","Health Education Yorkshire and the Humber (North)","Leeds Teaching Hospitals NHS Trust",1,"North",NA,6558,0.67,3.92666666666667,0.703333333333333,3.67,0.64,3.84,0.74,0.35,0,0
"RR8",2017,0.9787,1.015,"YDF34","Health Education Yorkshire and the Humber (North)","Leeds Teaching Hospitals NHS Trust",1,"North",NA,5111,0.63,3.88666666666667,0.696666666666667,3.59,0.63,3.89,0.75,0.34,0,0
"RR8",2018,1.015,1.0744,"YDF34","Health Education Yorkshire and the Humber (North)","Leeds Teaching Hospitals NHS Trust",1,"North",NA,6344,0.64,3.93333333333333,0.71,3.79,0.7,4.02,0.81,0.34,0,0
"RR8",2019,1.0744,1.0838,"YDF34","Health Education Yorkshire and the Humber (North)","Leeds Teaching Hospitals NHS Trust",1,"North",NA,7280,0.67,3.92,0.706666666666667,3.79,0.7,3.93,0.78,0.36,0,0
"RRF",2012,1.0473,1.0667,"YDF31","Health Education North West (North)","Wrightington, Wigan and Leigh NHS Foundation Trust",1,"North",NA,376,0.67,3.88,0.663333333333333,3.65,0.6,3.57,0.59,0.32,0,0
"RRF",2013,1.0667,1.109,"YDF31","Health Education North West (North)","Wrightington, Wigan and Leigh NHS Foundation Trust",1,"North",NA,395,0.67,3.93333333333333,0.696666666666667,3.77,0.66,3.71,0.65,0.33,0,0
"RRF",2014,1.109,1.0925,"YDF31","Health Education North West (North)","Wrightington, Wigan and Leigh NHS Foundation Trust",1,"North",NA,301,0.62,4.06333333333333,0.733333333333333,4.03,0.78,4.01,0.78,0.3,0,0
"RRF",2015,1.0925,1.1153,"YDF31","Health Education North West (North)","Wrightington, Wigan and Leigh NHS Foundation Trust",1,"North",NA,298,0.65,4.12333333333333,0.79,3.95,0.78,3.96,0.79,0.31,0,0
"RRF",2016,1.1153,1.1756,"YDF31","Health Education North West (North)","Wrightington, Wigan and Leigh NHS Foundation Trust",1,"North",NA,435,0.59,4.01,0.743333333333333,3.87,0.71,3.96,0.76,0.32,0,0
"RRF",2017,1.1756,1.1729,"YDF31","Health Education North West (North)","Wrightington, Wigan and Leigh NHS Foundation Trust",1,"North",NA,428,0.6,4.08,0.756666666666667,3.83,0.73,4.02,0.78,0.34,0,0
"RRF",2018,1.1729,1.1025,"YDF31","Health Education North West (North)","Wrightington, Wigan and Leigh NHS Foundation Trust",1,"North",NA,419,0.58,3.93,0.693333333333333,3.66,0.63,3.77,0.71,0.37,0,0
"RRF",2019,1.1025,1.1999,"YDF31","Health Education North West (North)","Wrightington, Wigan and Leigh NHS Foundation Trust",1,"North",NA,336,0.62,4.01666666666667,0.753333333333333,3.88,0.72,3.93,0.77,0.37,0,0
"RRK",2012,1.0143,1.0637,"YDF32","Health Education West Midlands (North)","University Hospitals Birmingham NHS Foundation Trust",1,"North",NA,383,0.66,3.87,0.66,3.78,0.67,3.99,0.75,0.3,0,0
"RRK",2013,1.0637,1.061,"YDF32","Health Education West Midlands (North)","University Hospitals Birmingham NHS Foundation Trust",1,"North",NA,477,0.69,3.97,0.7,3.94,0.75,4.09,0.82,0.3,0,0
"RRK",2014,1.061,1.0313,"YDF32","Health Education West Midlands (North)","University Hospitals Birmingham NHS Foundation Trust",1,"North",NA,425,0.67,3.93333333333333,0.68,3.82,0.7,4.06,0.82,0.34,0,0
"RRK",2015,1.0313,1.0269,"YDF32","Health Education West Midlands (North)","University Hospitals Birmingham NHS Foundation Trust",1,"North",NA,417,0.63,3.97,0.723333333333333,3.87,0.74,4.1,0.82,0.28,0,0
"RRK",2016,1.0269,1.0364,"YDF32","Health Education West Midlands (North)","University Hospitals Birmingham NHS Foundation Trust",1,"North",NA,3295,0.62,3.93333333333333,0.706666666666667,3.8,0.7,4.05,0.81,0.34,0,0
"RRK",2017,1.0364,1.0295,"YDF32","Health Education West Midlands (North)","University Hospitals Birmingham NHS Foundation Trust",1,"North",NA,3557,0.63,3.91666666666667,0.69,3.8,0.69,4.04,0.81,0.36,0,0
"RRK",2018,1.0295,0.9744,"YDF32","Health Education West Midlands (North)","University Hospitals Birmingham NHS Foundation Trust",1,"North",NA,6583,0.64,3.90333333333333,0.683333333333333,3.62,0.62,3.87,0.72,0.39,0,0
"RRK",2019,0.9744,0.9837,"YDF32","Health Education West Midlands (North)","University Hospitals Birmingham NHS Foundation Trust",1,"North",NA,7170,0.64,3.84333333333333,0.666666666666667,3.54,0.59,3.78,0.69,0.41,0,0
"RRV",2012,0.7227,0.7081,"YDF28","Health Education North Central and East London (South)","University College London Hospitals NHS Foundation Trust",0,"South",NA,383,0.7,3.95,0.713333333333333,3.87,0.71,4.11,0.83,0.37,0,0
"RRV",2013,0.7081,0.763,"YDF28","Health Education North Central and East London (South)","University College London Hospitals NHS Foundation Trust",0,"South",NA,3051,0.67,3.94333333333333,0.693333333333333,3.89,0.73,4.12,0.83,0.39,0,0
"RRV",2014,0.763,0.7849,"YDF28","Health Education North Central and East London (South)","University College London Hospitals NHS Foundation Trust",0,"South",NA,2630,0.67,3.89666666666667,0.68,3.83,0.7,4.06,0.83,0.41,0,0
"RRV",2015,0.7849,0.7586,"YDF28","Health Education North Central and East London (South)","University College London Hospitals NHS Foundation Trust",0,"South",NA,2449,0.67,3.90333333333333,0.69,3.72,0.66,4.05,0.82,0.41,0,0
"RRV",2016,0.7586,0.7466,"YDF28","Health Education North Central and East London (South)","University College London Hospitals NHS Foundation Trust",0,"South",NA,2995,0.68,3.97,0.716666666666667,3.81,0.7,4.09,0.84,0.39,0,0
"RRV",2017,0.7466,0.7515,"YDF28","Health Education North Central and East London (South)","University College London Hospitals NHS Foundation Trust",0,"South",NA,3018,0.68,3.91666666666667,0.703333333333333,3.8,0.71,4.06,0.83,0.41,0,0
"RRV",2018,0.7515,0.7255,"YDF28","Health Education North Central and East London (South)","University College London Hospitals NHS Foundation Trust",0,"South",NA,2979,0.67,3.92,0.696666666666667,3.82,0.7,4.05,0.82,0.45,0,0
"RRV",2019,0.7255,0.7021,"YDF28","Health Education North Central and East London (South)","University College London Hospitals NHS Foundation Trust",0,"South",NA,4146,0.7,3.94666666666667,0.71,3.87,0.73,4.09,0.83,0.42,0,0
"RTD",2012,0.9692,0.9333,"YDF30","Health Education North East (North)","Newcastle Upon Tyne Hospitals NHS Foundation Trust",1,"North",NA,444,0.69,3.82,0.656666666666667,3.73,0.67,4.15,0.86,0.31,0,0
"RTD",2013,0.9333,0.899,"YDF30","Health Education North East (North)","Newcastle Upon Tyne Hospitals NHS Foundation Trust",1,"North",NA,432,0.69,3.91,0.69,3.86,0.72,4.15,0.87,0.31,0,0
"RTD",2014,0.899,0.978,"YDF30","Health Education North East (North)","Newcastle Upon Tyne Hospitals NHS Foundation Trust",1,"North",NA,441,0.68,3.89333333333333,0.71,3.78,0.69,4.14,0.84,0.32,0,0
"RTD",2015,0.978,0.9875,"YDF30","Health Education North East (North)","Newcastle Upon Tyne Hospitals NHS Foundation Trust",1,"North",NA,398,0.59,3.9,0.696666666666667,3.36,0.49,3.53,0.57,0.37,0,0
"RTD",2016,0.9875,0.9595,"YDF30","Health Education North East (North)","Newcastle Upon Tyne Hospitals NHS Foundation Trust",1,"North",NA,4364,0.64,3.92333333333333,0.713333333333333,3.94,0.74,4.33,0.91,0.3,0,0
"RTD",2017,0.9595,0.9282,"YDF30","Health Education North East (North)","Newcastle Upon Tyne Hospitals NHS Foundation Trust",1,"North",NA,4507,0.63,3.88666666666667,0.69,3.8,0.7,4.28,0.9,0.33,0,0
"RTD",2018,0.9282,0.9847,"YDF30","Health Education North East (North)","Newcastle Upon Tyne Hospitals NHS Foundation Trust",1,"North",NA,6588,0.65,3.92333333333333,0.706666666666667,3.88,0.73,4.32,0.91,0.32,0,0
"RTD",2019,0.9847,0.97,"YDF30","Health Education North East (North)","Newcastle Upon Tyne Hospitals NHS Foundation Trust",1,"North",NA,6433,0.61,3.89,0.696666666666667,3.89,0.73,4.29,0.9,0.35,0,0
"RTE",2012,0.9637,0.9775,"YDF33","Health Education South West (South)","Gloucestershire Hospitals NHS Foundation Trust",0,"South",NA,491,0.67,3.68666666666667,0.6,3.18,0.43,3.43,0.54,0.38,0,0
"RTE",2013,0.9775,1.077,"YDF33","Health Education South West (South)","Gloucestershire Hospitals NHS Foundation Trust",0,"South",NA,4249,0.72,3.77333333333333,0.633333333333333,3.4,0.5,3.49,0.56,0.38,0,0
"RTE",2014,1.077,1.0973,"YDF33","Health Education South West (South)","Gloucestershire Hospitals NHS Foundation Trust",0,"South",NA,3762,0.7,3.77333333333333,0.63,3.46,0.55,3.6,0.62,0.36,0,0
"RTE",2015,1.0973,1.1069,"YDF33","Health Education South West (South)","Gloucestershire Hospitals NHS Foundation Trust",0,"South",NA,3661,0.69,3.86666666666667,0.676666666666667,3.5,0.57,3.67,0.65,0.34,0,0
"RTE",2016,1.1069,1.1401,"YDF33","Health Education South West (South)","Gloucestershire Hospitals NHS Foundation Trust",0,"South",NA,3740,0.7,3.83333333333333,0.673333333333333,3.47,0.56,3.67,0.64,0.33,0,0
"RTE",2017,1.1401,1.0695,"YDF33","Health Education South West (South)","Gloucestershire Hospitals NHS Foundation Trust",0,"South",NA,3589,0.67,3.83333333333333,0.663333333333333,3.38,0.52,3.56,0.61,0.38,0,0
"RTE",2018,1.0695,1.026,"YDF33","Health Education South West (South)","Gloucestershire Hospitals NHS Foundation Trust",0,"South",NA,3133,0.67,3.84333333333333,0.67,3.46,0.55,3.65,0.65,0.41,0,0
"RTE",2019,1.026,1.0526,"YDF33","Health Education South West (South)","Gloucestershire Hospitals NHS Foundation Trust",0,"South",NA,3380,0.69,3.88666666666667,0.686666666666667,3.56,0.6,3.69,0.65,0.41,0,0
"RTF",2012,1.0353,1.0903,"YDF30","Health Education North East (North)","Northumbria Healthcare NHS Foundation Trust",1,"North",NA,576,0.71,3.81333333333333,0.636666666666667,3.73,0.64,3.81,0.69,0.3,0,0
"RTF",2013,1.0903,1.118,"YDF30","Health Education North East (North)","Northumbria Healthcare NHS Foundation Trust",1,"North",NA,628,0.72,3.9,0.696666666666667,3.84,0.69,4.02,0.78,0.33,0,0
"RTF",2014,1.118,1.0451,"YDF30","Health Education North East (North)","Northumbria Healthcare NHS Foundation Trust",1,"North",NA,659,0.72,3.93,0.703333333333333,3.87,0.72,4,0.8,0.32,0,0
"RTF",2015,1.0451,1.0372,"YDF30","Health Education North East (North)","Northumbria Healthcare NHS Foundation Trust",1,"North",NA,633,0.7,4.00333333333333,0.723333333333333,3.97,0.75,4.13,0.85,0.27,0,0
"RTF",2016,1.0372,1.0325,"YDF30","Health Education North East (North)","Northumbria Healthcare NHS Foundation Trust",1,"North",NA,914,0.7,3.98333333333333,0.73,3.95,0.74,4.1,0.82,0.28,0,0
"RTF",2017,1.0325,1.0142,"YDF30","Health Education North East (North)","Northumbria Healthcare NHS Foundation Trust",1,"North",NA,887,0.7,3.94333333333333,0.703333333333333,3.79,0.67,3.97,0.77,0.3,0,0
"RTF",2018,1.0142,1.0147,"YDF30","Health Education North East (North)","Northumbria Healthcare NHS Foundation Trust",1,"North",NA,883,0.71,4.00666666666667,0.73,3.87,0.72,4.08,0.83,0.32,0,0
"RTF",2019,1.0147,1.0286,"YDF30","Health Education North East (North)","Northumbria Healthcare NHS Foundation Trust",1,"North",NA,928,0.7,4.01666666666667,0.753333333333333,4.04,0.8,4.19,0.87,0.29,0,0
"RTG",2012,1.0879,1.1023,"YDF22","Health Education East Midlands (North)","Derby Teaching Hospitals NHS Foundation Trust",1,"North",NA,424,0.7,3.79,0.643333333333333,3.55,0.57,3.68,0.65,0.37,0,0
"RTG",2013,1.1023,1.097,"YDF22","Health Education East Midlands (North)","Derby Teaching Hospitals NHS Foundation Trust",1,"North",NA,367,0.71,3.85,0.66,3.6,0.62,3.81,0.69,0.36,0,0
"RTG",2014,1.097,1.0377,"YDF22","Health Education East Midlands (North)","Derby Teaching Hospitals NHS Foundation Trust",1,"North",NA,2732,0.68,3.82666666666667,0.66,3.74,0.67,3.94,0.77,0.38,0,0
"RTG",2015,1.0377,1.0242,"YDF22","Health Education East Midlands (North)","Derby Teaching Hospitals NHS Foundation Trust",1,"North",NA,2373,0.65,3.92333333333333,0.71,3.8,0.7,4,0.81,0.34,0,0
"RTG",2016,1.0242,1.0203,"YDF22","Health Education East Midlands (North)","Derby Teaching Hospitals NHS Foundation Trust",1,"North",NA,2280,0.65,3.95666666666667,0.73,3.91,0.74,4.09,0.84,0.34,0,0
"RTG",2017,1.0203,0.9394,"YDF22","Health Education East Midlands (North)","Derby Teaching Hospitals NHS Foundation Trust",1,"North",NA,3206,0.7,3.96,0.723333333333333,3.91,0.75,4.06,0.84,0.35,0,0
